id,owner,secret,server,farm,title,ispublic,isfriend,isfamily,license,dateupload,lastupdate,datetaken,datetakengranularity,datetakenunknown,ownername,iconserver,iconfarm,views,tags,machine_tags,latitude,longitude,accuracy,context,place_id,woeid,geo_is_public,geo_is_contact,geo_is_friend,geo_is_family,media,media_status,url_sq,height_sq,width_sq,url_t,height_t,width_t,url_s,height_s,width_s,url_m,height_m,width_m,url_z,height_z,width_z,url_l,height_l,width_l,url_c,height_c,width_c,url_q,height_q,width_q,url_n,height_n,width_n,pathalias,description_content
51793908032,35034347371@N01,55be7182ff,65535,66,DSC_0330,1,0,0,9,1641153935,1641154009,2022-01-02 11:24:19,0,0,roland,5485,6,24,slushy snowy snow notrainy clouds cloudy notsunny eastvan eastvancouver kensingtoncedarcottage cedarcottage nikon1v2photo nikon1v2 rolandtanglaophoto vancouver nikon30110mm,"",49.254333,-123.068434,16,0,"",5991085,1,0,0,0,photo,ready,https://live.staticflickr.com/65535/51793908032_55be7182ff_s.jpg,75,75,https://live.staticflickr.com/65535/51793908032_55be7182ff_t.jpg,67,100,https://live.staticflickr.com/65535/51793908032_55be7182ff_m.jpg,160,240,https://live.staticflickr.com/65535/51793908032_55be7182ff.jpg,333,500,https://live.staticflickr.com/65535/51793908032_55be7182ff_z.jpg,427,640,https://live.staticflickr.com/65535/51793908032_55be7182ff_b.jpg,683,1024,https://live.staticflickr.com/65535/51793908032_55be7182ff_c.jpg,533,800,https://live.staticflickr.com/65535/51793908032_55be7182ff_q.jpg,150,150,https://live.staticflickr.com/65535/51793908032_55be7182ff_n.jpg,213,320,roland,"icicle and then walking to commercial street cafe in the slush and snow january 2, 2021 nikon 1 v2 30-110mm zoom"
51793909662,35034347371@N01,008f7787e7,65535,66,DSC_0337,1,0,0,9,1641153932,1641154009,2022-01-02 11:28:16,0,0,roland,5485,6,27,slushy snowy snow notrainy clouds cloudy notsunny eastvan eastvancouver kensingtoncedarcottage cedarcottage nikon1v2photo nikon1v2 rolandtanglaophoto vancouver nikon30110mm,"",49.254700,-123.070850,16,0,"",5991085,1,0,0,0,photo,ready,https://live.staticflickr.com/65535/51793909662_008f7787e7_s.jpg,75,75,https://live.staticflickr.com/65535/51793909662_008f7787e7_t.jpg,67,100,https://live.staticflickr.com/65535/51793909662_008f7787e7_m.jpg,160,240,https://live.staticflickr.com/65535/51793909662_008f7787e7.jpg,333,500,https://live.staticflickr.com/65535/51793909662_008f7787e7_z.jpg,427,640,https://live.staticflickr.com/65535/51793909662_008f7787e7_b.jpg,683,1024,https://live.staticflickr.com/65535/51793909662_008f7787e7_c.jpg,533,800,https://live.staticflickr.com/65535/51793909662_008f7787e7_q.jpg,150,150,https://live.staticflickr.com/65535/51793909662_008f7787e7_n.jpg,213,320,roland,"icicle and then walking to commercial street cafe in the slush and snow january 2, 2021 nikon 1 v2 30-110mm zoom"
51794845516,35034347371@N01,d7afb153a3,65535,66,DSC_0289,1,0,0,9,1641153954,1641154007,2022-01-02 11:20:19,0,0,roland,5485,6,23,slushy snowy snow notrainy clouds cloudy notsunny eastvan eastvancouver kensingtoncedarcottage cedarcottage nikon1v2photo nikon1v2 rolandtanglaophoto vancouver nikon30110mm,"",49.253133,-123.067867,16,0,"",5991085,1,0,0,0,photo,ready,https://live.staticflickr.com/65535/51794845516_d7afb153a3_s.jpg,75,75,https://live.staticflickr.com/65535/51794845516_d7afb153a3_t.jpg,67,100,https://live.staticflickr.com/65535/51794845516_d7afb153a3_m.jpg,160,240,https://live.staticflickr.com/65535/51794845516_d7afb153a3.jpg,333,500,https://live.staticflickr.com/65535/51794845516_d7afb153a3_z.jpg,427,640,https://live.staticflickr.com/65535/51794845516_d7afb153a3_b.jpg,683,1024,https://live.staticflickr.com/65535/51794845516_d7afb153a3_c.jpg,533,800,https://live.staticflickr.com/65535/51794845516_d7afb153a3_q.jpg,150,150,https://live.staticflickr.com/65535/51794845516_d7afb153a3_n.jpg,213,320,roland,"icicle and then walking to commercial street cafe in the slush and snow january 2, 2021 nikon 1 v2 30-110mm zoom"
51794846371,35034347371@N01,1d33a7d34c,65535,66,DSC_0292,1,0,0,9,1641153953,1641154007,2022-01-02 11:20:55,0,0,roland,5485,6,24,slushy snowy snow notrainy clouds cloudy notsunny eastvan eastvancouver kensingtoncedarcottage cedarcottage nikon1v2photo nikon1v2 rolandtanglaophoto vancouver nikon30110mm,"",49.253300,-123.067850,16,0,"",5991085,1,0,0,0,photo,ready,https://live.staticflickr.com/65535/51794846371_1d33a7d34c_s.jpg,75,75,https://live.staticflickr.com/65535/51794846371_1d33a7d34c_t.jpg,67,100,https://live.staticflickr.com/65535/51794846371_1d33a7d34c_m.jpg,160,240,https://live.staticflickr.com/65535/51794846371_1d33a7d34c.jpg,333,500,https://live.staticflickr.com/65535/51794846371_1d33a7d34c_z.jpg,427,640,https://live.staticflickr.com/65535/51794846371_1d33a7d34c_b.jpg,683,1024,https://live.staticflickr.com/65535/51794846371_1d33a7d34c_c.jpg,533,800,https://live.staticflickr.com/65535/51794846371_1d33a7d34c_q.jpg,150,150,https://live.staticflickr.com/65535/51794846371_1d33a7d34c_n.jpg,213,320,roland,"icicle and then walking to commercial street cafe in the slush and snow january 2, 2021 nikon 1 v2 30-110mm zoom"
51794846931,35034347371@N01,5fa11e28b0,65535,66,DSC_0294,1,0,0,9,1641153952,1641154007,2022-01-02 11:20:56,0,0,roland,5485,6,25,slushy snowy snow notrainy clouds cloudy notsunny eastvan eastvancouver kensingtoncedarcottage cedarcottage nikon1v2photo nikon1v2 rolandtanglaophoto vancouver nikon30110mm,"",49.253316,-123.067867,16,0,"",5991085,1,0,0,0,photo,ready,https://live.staticflickr.com/65535/51794846931_5fa11e28b0_s.jpg,75,75,https://live.staticflickr.com/65535/51794846931_5fa11e28b0_t.jpg,67,100,https://live.staticflickr.com/65535/51794846931_5fa11e28b0_m.jpg,160,240,https://live.staticflickr.com/65535/51794846931_5fa11e28b0.jpg,333,500,https://live.staticflickr.com/65535/51794846931_5fa11e28b0_z.jpg,427,640,https://live.staticflickr.com/65535/51794846931_5fa11e28b0_b.jpg,683,1024,https://live.staticflickr.com/65535/51794846931_5fa11e28b0_c.jpg,533,800,https://live.staticflickr.com/65535/51794846931_5fa11e28b0_q.jpg,150,150,https://live.staticflickr.com/65535/51794846931_5fa11e28b0_n.jpg,213,320,roland,"icicle and then walking to commercial street cafe in the slush and snow january 2, 2021 nikon 1 v2 30-110mm zoom"
51794848386,35034347371@N01,54ea2160c4,65535,66,DSC_0300,1,0,0,9,1641153950,1641154007,2022-01-02 11:21:17,0,0,roland,5485,6,23,slushy snowy snow notrainy clouds cloudy notsunny eastvan eastvancouver kensingtoncedarcottage cedarcottage nikon1v2photo nikon1v2 rolandtanglaophoto vancouver nikon30110mm,"",49.253416,-123.067767,16,0,"",5991085,1,0,0,0,photo,ready,https://live.staticflickr.com/65535/51794848386_54ea2160c4_s.jpg,75,75,https://live.staticflickr.com/65535/51794848386_54ea2160c4_t.jpg,67,100,https://live.staticflickr.com/65535/51794848386_54ea2160c4_m.jpg,160,240,https://live.staticflickr.com/65535/51794848386_54ea2160c4.jpg,333,500,https://live.staticflickr.com/65535/51794848386_54ea2160c4_z.jpg,427,640,https://live.staticflickr.com/65535/51794848386_54ea2160c4_b.jpg,683,1024,https://live.staticflickr.com/65535/51794848386_54ea2160c4_c.jpg,533,800,https://live.staticflickr.com/65535/51794848386_54ea2160c4_q.jpg,150,150,https://live.staticflickr.com/65535/51794848386_54ea2160c4_n.jpg,213,320,roland,"icicle and then walking to commercial street cafe in the slush and snow january 2, 2021 nikon 1 v2 30-110mm zoom"
51794850186,35034347371@N01,89701107d2,65535,66,DSC_0307,1,0,0,9,1641153946,1641154008,2022-01-02 11:23:00,0,0,roland,5485,6,55,slushy snowy snow notrainy clouds cloudy notsunny eastvan eastvancouver kensingtoncedarcottage cedarcottage nikon1v2photo nikon1v2 rolandtanglaophoto vancouver nikon30110mm,"",49.254133,-123.068050,16,0,"",5991085,1,0,0,0,photo,ready,https://live.staticflickr.com/65535/51794850186_89701107d2_s.jpg,75,75,https://live.staticflickr.com/65535/51794850186_89701107d2_t.jpg,67,100,https://live.staticflickr.com/65535/51794850186_89701107d2_m.jpg,160,240,https://live.staticflickr.com/65535/51794850186_89701107d2.jpg,333,500,https://live.staticflickr.com/65535/51794850186_89701107d2_z.jpg,427,640,https://live.staticflickr.com/65535/51794850186_89701107d2_b.jpg,683,1024,https://live.staticflickr.com/65535/51794850186_89701107d2_c.jpg,533,800,https://live.staticflickr.com/65535/51794850186_89701107d2_q.jpg,150,150,https://live.staticflickr.com/65535/51794850186_89701107d2_n.jpg,213,320,roland,"icicle and then walking to commercial street cafe in the slush and snow january 2, 2021 nikon 1 v2 30-110mm zoom"
51794850436,35034347371@N01,a7c818b6c8,65535,66,DSC_0308,1,0,0,9,1641153945,1641154008,2022-01-02 11:23:07,0,0,roland,5485,6,57,slushy snowy snow notrainy clouds cloudy notsunny eastvan eastvancouver kensingtoncedarcottage cedarcottage nikon1v2photo nikon1v2 rolandtanglaophoto vancouver nikon30110mm,"",49.254200,-123.068134,16,0,"",5991085,1,0,0,0,photo,ready,https://live.staticflickr.com/65535/51794850436_a7c818b6c8_s.jpg,75,75,https://live.staticflickr.com/65535/51794850436_a7c818b6c8_t.jpg,67,100,https://live.staticflickr.com/65535/51794850436_a7c818b6c8_m.jpg,160,240,https://live.staticflickr.com/65535/51794850436_a7c818b6c8.jpg,333,500,https://live.staticflickr.com/65535/51794850436_a7c818b6c8_z.jpg,427,640,https://live.staticflickr.com/65535/51794850436_a7c818b6c8_b.jpg,683,1024,https://live.staticflickr.com/65535/51794850436_a7c818b6c8_c.jpg,533,800,https://live.staticflickr.com/65535/51794850436_a7c818b6c8_q.jpg,150,150,https://live.staticflickr.com/65535/51794850436_a7c818b6c8_n.jpg,213,320,roland,"icicle and then walking to commercial street cafe in the slush and snow january 2, 2021 nikon 1 v2 30-110mm zoom"
51794852656,35034347371@N01,8a4d0070fc,65535,66,DSC_0318,1,0,0,9,1641153940,1641154009,2022-01-02 11:23:26,0,0,roland,5485,6,27,slushy snowy snow notrainy clouds cloudy notsunny eastvan eastvancouver kensingtoncedarcottage cedarcottage nikon1v2photo nikon1v2 rolandtanglaophoto vancouver nikon30110mm,"",49.254233,-123.068334,16,0,"",5991085,1,0,0,0,photo,ready,https://live.staticflickr.com/65535/51794852656_8a4d0070fc_s.jpg,75,75,https://live.staticflickr.com/65535/51794852656_8a4d0070fc_t.jpg,100,67,https://live.staticflickr.com/65535/51794852656_8a4d0070fc_m.jpg,240,160,https://live.staticflickr.com/65535/51794852656_8a4d0070fc.jpg,500,333,https://live.staticflickr.com/65535/51794852656_8a4d0070fc_z.jpg,640,427,https://live.staticflickr.com/65535/51794852656_8a4d0070fc_b.jpg,1024,683,https://live.staticflickr.com/65535/51794852656_8a4d0070fc_c.jpg,800,533,https://live.staticflickr.com/65535/51794852656_8a4d0070fc_q.jpg,150,150,https://live.staticflickr.com/65535/51794852656_8a4d0070fc_n.jpg,320,213,roland,"icicle and then walking to commercial street cafe in the slush and snow january 2, 2021 nikon 1 v2 30-110mm zoom"
51794854561,35034347371@N01,56125a7e94,65535,66,DSC_0325,1,0,0,9,1641153937,1641154009,2022-01-02 11:23:35,0,0,roland,5485,6,67,slushy snowy snow notrainy clouds cloudy notsunny eastvan eastvancouver kensingtoncedarcottage cedarcottage nikon1v2photo nikon1v2 rolandtanglaophoto vancouver nikon30110mm,"",49.254333,-123.068384,16,0,"",5991085,1,0,0,0,photo,ready,https://live.staticflickr.com/65535/51794854561_56125a7e94_s.jpg,75,75,https://live.staticflickr.com/65535/51794854561_56125a7e94_t.jpg,100,67,https://live.staticflickr.com/65535/51794854561_56125a7e94_m.jpg,240,160,https://live.staticflickr.com/65535/51794854561_56125a7e94.jpg,500,333,https://live.staticflickr.com/65535/51794854561_56125a7e94_z.jpg,640,427,https://live.staticflickr.com/65535/51794854561_56125a7e94_b.jpg,1024,683,https://live.staticflickr.com/65535/51794854561_56125a7e94_c.jpg,800,533,https://live.staticflickr.com/65535/51794854561_56125a7e94_q.jpg,150,150,https://live.staticflickr.com/65535/51794854561_56125a7e94_n.jpg,320,213,roland,"icicle and then walking to commercial street cafe in the slush and snow january 2, 2021 nikon 1 v2 30-110mm zoom"
51794855476,35034347371@N01,2ce410aa3c,65535,66,DSC_0331,1,0,0,9,1641153934,1641154009,2022-01-02 11:25:54,0,0,roland,5485,6,28,slushy snowy snow notrainy clouds cloudy notsunny eastvan eastvancouver kensingtoncedarcottage cedarcottage nikon1v2photo nikon1v2 rolandtanglaophoto vancouver nikon30110mm,"",49.254316,-123.069900,16,0,"",5991085,1,0,0,0,photo,ready,https://live.staticflickr.com/65535/51794855476_2ce410aa3c_s.jpg,75,75,https://live.staticflickr.com/65535/51794855476_2ce410aa3c_t.jpg,67,100,https://live.staticflickr.com/65535/51794855476_2ce410aa3c_m.jpg,160,240,https://live.staticflickr.com/65535/51794855476_2ce410aa3c.jpg,333,500,https://live.staticflickr.com/65535/51794855476_2ce410aa3c_z.jpg,427,640,https://live.staticflickr.com/65535/51794855476_2ce410aa3c_b.jpg,683,1024,https://live.staticflickr.com/65535/51794855476_2ce410aa3c_c.jpg,533,800,https://live.staticflickr.com/65535/51794855476_2ce410aa3c_q.jpg,150,150,https://live.staticflickr.com/65535/51794855476_2ce410aa3c_n.jpg,213,320,roland,"icicle and then walking to commercial street cafe in the slush and snow january 2, 2021 nikon 1 v2 30-110mm zoom"
51794856126,35034347371@N01,5658ca7972,65535,66,DSC_0334,1,0,0,9,1641153933,1641154009,2022-01-02 11:27:21,0,0,roland,5485,6,29,slushy snowy snow notrainy clouds cloudy notsunny eastvan eastvancouver kensingtoncedarcottage cedarcottage nikon1v2photo nikon1v2 rolandtanglaophoto vancouver nikon30110mm,"",49.254383,-123.070750,16,0,"",5991085,1,0,0,0,photo,ready,https://live.staticflickr.com/65535/51794856126_5658ca7972_s.jpg,75,75,https://live.staticflickr.com/65535/51794856126_5658ca7972_t.jpg,100,67,https://live.staticflickr.com/65535/51794856126_5658ca7972_m.jpg,240,160,https://live.staticflickr.com/65535/51794856126_5658ca7972.jpg,500,333,https://live.staticflickr.com/65535/51794856126_5658ca7972_z.jpg,640,427,https://live.staticflickr.com/65535/51794856126_5658ca7972_b.jpg,1024,683,https://live.staticflickr.com/65535/51794856126_5658ca7972_c.jpg,800,533,https://live.staticflickr.com/65535/51794856126_5658ca7972_q.jpg,150,150,https://live.staticflickr.com/65535/51794856126_5658ca7972_n.jpg,320,213,roland,"icicle and then walking to commercial street cafe in the slush and snow january 2, 2021 nikon 1 v2 30-110mm zoom"
51794971818,35034347371@N01,f55c5e9e32,65535,66,DSC_0296,1,0,0,9,1641153951,1641154007,2022-01-02 11:21:15,0,0,roland,5485,6,26,slushy snowy snow notrainy clouds cloudy notsunny eastvan eastvancouver kensingtoncedarcottage cedarcottage nikon1v2photo nikon1v2 rolandtanglaophoto vancouver nikon30110mm,"",49.253400,-123.067767,16,0,"",5991085,1,0,0,0,photo,ready,https://live.staticflickr.com/65535/51794971818_f55c5e9e32_s.jpg,75,75,https://live.staticflickr.com/65535/51794971818_f55c5e9e32_t.jpg,67,100,https://live.staticflickr.com/65535/51794971818_f55c5e9e32_m.jpg,160,240,https://live.staticflickr.com/65535/51794971818_f55c5e9e32.jpg,333,500,https://live.staticflickr.com/65535/51794971818_f55c5e9e32_z.jpg,427,640,https://live.staticflickr.com/65535/51794971818_f55c5e9e32_b.jpg,683,1024,https://live.staticflickr.com/65535/51794971818_f55c5e9e32_c.jpg,533,800,https://live.staticflickr.com/65535/51794971818_f55c5e9e32_q.jpg,150,150,https://live.staticflickr.com/65535/51794971818_f55c5e9e32_n.jpg,213,320,roland,"icicle and then walking to commercial street cafe in the slush and snow january 2, 2021 nikon 1 v2 30-110mm zoom"
51794972518,35034347371@N01,fdce6f231b,65535,66,DSC_0299,1,0,0,9,1641153950,1641154007,2022-01-02 11:21:17,0,0,roland,5485,6,27,slushy snowy snow notrainy clouds cloudy notsunny eastvan eastvancouver kensingtoncedarcottage cedarcottage nikon1v2photo nikon1v2 rolandtanglaophoto vancouver nikon30110mm,"",49.253400,-123.067767,16,0,"",5991085,1,0,0,0,photo,ready,https://live.staticflickr.com/65535/51794972518_fdce6f231b_s.jpg,75,75,https://live.staticflickr.com/65535/51794972518_fdce6f231b_t.jpg,67,100,https://live.staticflickr.com/65535/51794972518_fdce6f231b_m.jpg,160,240,https://live.staticflickr.com/65535/51794972518_fdce6f231b.jpg,333,500,https://live.staticflickr.com/65535/51794972518_fdce6f231b_z.jpg,427,640,https://live.staticflickr.com/65535/51794972518_fdce6f231b_b.jpg,683,1024,https://live.staticflickr.com/65535/51794972518_fdce6f231b_c.jpg,533,800,https://live.staticflickr.com/65535/51794972518_fdce6f231b_q.jpg,150,150,https://live.staticflickr.com/65535/51794972518_fdce6f231b_n.jpg,213,320,roland,"icicle and then walking to commercial street cafe in the slush and snow january 2, 2021 nikon 1 v2 30-110mm zoom"
51794974643,35034347371@N01,1a6ef8f009,65535,66,DSC_0306,1,0,0,9,1641153946,1641154008,2022-01-02 11:22:01,0,0,roland,5485,6,24,slushy snowy snow notrainy clouds cloudy notsunny eastvan eastvancouver kensingtoncedarcottage cedarcottage nikon1v2photo nikon1v2 rolandtanglaophoto vancouver nikon30110mm,"",49.253633,-123.067650,16,0,"",5991085,1,0,0,0,photo,ready,https://live.staticflickr.com/65535/51794974643_1a6ef8f009_s.jpg,75,75,https://live.staticflickr.com/65535/51794974643_1a6ef8f009_t.jpg,67,100,https://live.staticflickr.com/65535/51794974643_1a6ef8f009_m.jpg,160,240,https://live.staticflickr.com/65535/51794974643_1a6ef8f009.jpg,333,500,https://live.staticflickr.com/65535/51794974643_1a6ef8f009_z.jpg,427,640,https://live.staticflickr.com/65535/51794974643_1a6ef8f009_b.jpg,683,1024,https://live.staticflickr.com/65535/51794974643_1a6ef8f009_c.jpg,533,800,https://live.staticflickr.com/65535/51794974643_1a6ef8f009_q.jpg,150,150,https://live.staticflickr.com/65535/51794974643_1a6ef8f009_n.jpg,213,320,roland,"icicle and then walking to commercial street cafe in the slush and snow january 2, 2021 nikon 1 v2 30-110mm zoom"
51794977093,35034347371@N01,49c7150ecf,65535,66,DSC_0317,1,0,0,9,1641153940,1641154009,2022-01-02 11:23:25,0,0,roland,5485,6,29,slushy snowy snow notrainy clouds cloudy notsunny eastvan eastvancouver kensingtoncedarcottage cedarcottage nikon1v2photo nikon1v2 rolandtanglaophoto vancouver nikon30110mm,"",49.254233,-123.068334,16,0,"",5991085,1,0,0,0,photo,ready,https://live.staticflickr.com/65535/51794977093_49c7150ecf_s.jpg,75,75,https://live.staticflickr.com/65535/51794977093_49c7150ecf_t.jpg,100,67,https://live.staticflickr.com/65535/51794977093_49c7150ecf_m.jpg,240,160,https://live.staticflickr.com/65535/51794977093_49c7150ecf.jpg,500,333,https://live.staticflickr.com/65535/51794977093_49c7150ecf_z.jpg,640,427,https://live.staticflickr.com/65535/51794977093_49c7150ecf_b.jpg,1024,683,https://live.staticflickr.com/65535/51794977093_49c7150ecf_c.jpg,800,533,https://live.staticflickr.com/65535/51794977093_49c7150ecf_q.jpg,150,150,https://live.staticflickr.com/65535/51794977093_49c7150ecf_n.jpg,320,213,roland,"icicle and then walking to commercial street cafe in the slush and snow january 2, 2021 nikon 1 v2 30-110mm zoom"
51794978573,35034347371@N01,2531de36c4,65535,66,DSC_0322,1,0,0,9,1641153938,1641154009,2022-01-02 11:23:34,0,0,roland,5485,6,28,slushy snowy snow notrainy clouds cloudy notsunny eastvan eastvancouver kensingtoncedarcottage cedarcottage nikon1v2photo nikon1v2 rolandtanglaophoto vancouver nikon30110mm,"",49.254316,-123.068367,16,0,"",5991085,1,0,0,0,photo,ready,https://live.staticflickr.com/65535/51794978573_2531de36c4_s.jpg,75,75,https://live.staticflickr.com/65535/51794978573_2531de36c4_t.jpg,100,67,https://live.staticflickr.com/65535/51794978573_2531de36c4_m.jpg,240,160,https://live.staticflickr.com/65535/51794978573_2531de36c4.jpg,500,333,https://live.staticflickr.com/65535/51794978573_2531de36c4_z.jpg,640,427,https://live.staticflickr.com/65535/51794978573_2531de36c4_b.jpg,1024,683,https://live.staticflickr.com/65535/51794978573_2531de36c4_c.jpg,800,533,https://live.staticflickr.com/65535/51794978573_2531de36c4_q.jpg,150,150,https://live.staticflickr.com/65535/51794978573_2531de36c4_n.jpg,320,213,roland,"icicle and then walking to commercial street cafe in the slush and snow january 2, 2021 nikon 1 v2 30-110mm zoom"
51794980003,35034347371@N01,9c3e19329c,65535,66,DSC_0329,1,0,0,9,1641153935,1641154009,2022-01-02 11:24:16,0,0,roland,5485,6,26,slushy snowy snow notrainy clouds cloudy notsunny eastvan eastvancouver kensingtoncedarcottage cedarcottage nikon1v2photo nikon1v2 rolandtanglaophoto vancouver nikon30110mm,"",49.254350,-123.068434,16,0,"",5991085,1,0,0,0,photo,ready,https://live.staticflickr.com/65535/51794980003_9c3e19329c_s.jpg,75,75,https://live.staticflickr.com/65535/51794980003_9c3e19329c_t.jpg,67,100,https://live.staticflickr.com/65535/51794980003_9c3e19329c_m.jpg,160,240,https://live.staticflickr.com/65535/51794980003_9c3e19329c.jpg,333,500,https://live.staticflickr.com/65535/51794980003_9c3e19329c_z.jpg,427,640,https://live.staticflickr.com/65535/51794980003_9c3e19329c_b.jpg,683,1024,https://live.staticflickr.com/65535/51794980003_9c3e19329c_c.jpg,533,800,https://live.staticflickr.com/65535/51794980003_9c3e19329c_q.jpg,150,150,https://live.staticflickr.com/65535/51794980003_9c3e19329c_n.jpg,213,320,roland,"icicle and then walking to commercial street cafe in the slush and snow january 2, 2021 nikon 1 v2 30-110mm zoom"
51794980828,35034347371@N01,431af3a0aa,65535,66,DSC_0333,1,0,0,9,1641153933,1641154009,2022-01-02 11:27:14,0,0,roland,5485,6,31,slushy snowy snow notrainy clouds cloudy notsunny eastvan eastvancouver kensingtoncedarcottage cedarcottage nikon1v2photo nikon1v2 rolandtanglaophoto vancouver nikon30110mm,"",49.254333,-123.070734,16,0,"",5991085,1,0,0,0,photo,ready,https://live.staticflickr.com/65535/51794980828_431af3a0aa_s.jpg,75,75,https://live.staticflickr.com/65535/51794980828_431af3a0aa_t.jpg,100,67,https://live.staticflickr.com/65535/51794980828_431af3a0aa_m.jpg,240,160,https://live.staticflickr.com/65535/51794980828_431af3a0aa.jpg,500,333,https://live.staticflickr.com/65535/51794980828_431af3a0aa_z.jpg,640,427,https://live.staticflickr.com/65535/51794980828_431af3a0aa_b.jpg,1024,683,https://live.staticflickr.com/65535/51794980828_431af3a0aa_c.jpg,800,533,https://live.staticflickr.com/65535/51794980828_431af3a0aa_q.jpg,150,150,https://live.staticflickr.com/65535/51794980828_431af3a0aa_n.jpg,320,213,roland,"icicle and then walking to commercial street cafe in the slush and snow january 2, 2021 nikon 1 v2 30-110mm zoom"
51794981658,35034347371@N01,2975431d0f,65535,66,DSC_0336,1,0,0,9,1641153932,1641154009,2022-01-02 11:28:14,0,0,roland,5485,6,30,slushy snowy snow notrainy clouds cloudy notsunny eastvan eastvancouver kensingtoncedarcottage cedarcottage nikon1v2photo nikon1v2 rolandtanglaophoto vancouver nikon30110mm,"",49.254683,-123.070867,16,0,"",5991085,1,0,0,0,photo,ready,https://live.staticflickr.com/65535/51794981658_2975431d0f_s.jpg,75,75,https://live.staticflickr.com/65535/51794981658_2975431d0f_t.jpg,67,100,https://live.staticflickr.com/65535/51794981658_2975431d0f_m.jpg,160,240,https://live.staticflickr.com/65535/51794981658_2975431d0f.jpg,333,500,https://live.staticflickr.com/65535/51794981658_2975431d0f_z.jpg,427,640,https://live.staticflickr.com/65535/51794981658_2975431d0f_b.jpg,683,1024,https://live.staticflickr.com/65535/51794981658_2975431d0f_c.jpg,533,800,https://live.staticflickr.com/65535/51794981658_2975431d0f_q.jpg,150,150,https://live.staticflickr.com/65535/51794981658_2975431d0f_n.jpg,213,320,roland,"icicle and then walking to commercial street cafe in the slush and snow january 2, 2021 nikon 1 v2 30-110mm zoom"
51794982103,35034347371@N01,ed066a5edf,65535,66,DSC_0338,1,0,0,9,1641153931,1641154009,2022-01-02 11:28:41,0,0,roland,5485,6,30,slushy snowy snow notrainy clouds cloudy notsunny eastvan eastvancouver kensingtoncedarcottage cedarcottage nikon1v2photo nikon1v2 rolandtanglaophoto vancouver nikon30110mm,"",49.254733,-123.071067,16,0,"",5991085,1,0,0,0,photo,ready,https://live.staticflickr.com/65535/51794982103_ed066a5edf_s.jpg,75,75,https://live.staticflickr.com/65535/51794982103_ed066a5edf_t.jpg,100,67,https://live.staticflickr.com/65535/51794982103_ed066a5edf_m.jpg,240,160,https://live.staticflickr.com/65535/51794982103_ed066a5edf.jpg,500,333,https://live.staticflickr.com/65535/51794982103_ed066a5edf_z.jpg,640,427,https://live.staticflickr.com/65535/51794982103_ed066a5edf_b.jpg,1024,683,https://live.staticflickr.com/65535/51794982103_ed066a5edf_c.jpg,800,533,https://live.staticflickr.com/65535/51794982103_ed066a5edf_q.jpg,150,150,https://live.staticflickr.com/65535/51794982103_ed066a5edf_n.jpg,320,213,roland,"icicle and then walking to commercial street cafe in the slush and snow january 2, 2021 nikon 1 v2 30-110mm zoom"
51795213604,35034347371@N01,8eb9362f3b,65535,66,DSC_0287,1,0,0,9,1641153955,1641154007,2022-01-02 11:20:13,0,0,roland,5485,6,28,slushy snowy snow notrainy clouds cloudy notsunny eastvan eastvancouver kensingtoncedarcottage cedarcottage nikon1v2photo nikon1v2 rolandtanglaophoto vancouver nikon30110mm,"",49.253116,-123.067850,16,0,"",5991085,1,0,0,0,photo,ready,https://live.staticflickr.com/65535/51795213604_8eb9362f3b_s.jpg,75,75,https://live.staticflickr.com/65535/51795213604_8eb9362f3b_t.jpg,67,100,https://live.staticflickr.com/65535/51795213604_8eb9362f3b_m.jpg,160,240,https://live.staticflickr.com/65535/51795213604_8eb9362f3b.jpg,333,500,https://live.staticflickr.com/65535/51795213604_8eb9362f3b_z.jpg,427,640,https://live.staticflickr.com/65535/51795213604_8eb9362f3b_b.jpg,683,1024,https://live.staticflickr.com/65535/51795213604_8eb9362f3b_c.jpg,533,800,https://live.staticflickr.com/65535/51795213604_8eb9362f3b_q.jpg,150,150,https://live.staticflickr.com/65535/51795213604_8eb9362f3b_n.jpg,213,320,roland,"icicle and then walking to commercial street cafe in the slush and snow january 2, 2021 nikon 1 v2 30-110mm zoom"
51795214634,35034347371@N01,0d29562e59,65535,66,DSC_0291,1,0,0,9,1641153953,1641154007,2022-01-02 11:20:49,0,0,roland,5485,6,23,slushy snowy snow notrainy clouds cloudy notsunny eastvan eastvancouver kensingtoncedarcottage cedarcottage nikon1v2photo nikon1v2 rolandtanglaophoto vancouver nikon30110mm,"",49.253250,-123.067850,16,0,"",5991085,1,0,0,0,photo,ready,https://live.staticflickr.com/65535/51795214634_0d29562e59_s.jpg,75,75,https://live.staticflickr.com/65535/51795214634_0d29562e59_t.jpg,100,67,https://live.staticflickr.com/65535/51795214634_0d29562e59_m.jpg,240,160,https://live.staticflickr.com/65535/51795214634_0d29562e59.jpg,500,333,https://live.staticflickr.com/65535/51795214634_0d29562e59_z.jpg,640,427,https://live.staticflickr.com/65535/51795214634_0d29562e59_b.jpg,1024,683,https://live.staticflickr.com/65535/51795214634_0d29562e59_c.jpg,800,533,https://live.staticflickr.com/65535/51795214634_0d29562e59_q.jpg,150,150,https://live.staticflickr.com/65535/51795214634_0d29562e59_n.jpg,320,213,roland,"icicle and then walking to commercial street cafe in the slush and snow january 2, 2021 nikon 1 v2 30-110mm zoom"
